position,true_level,mvr_mean_rank,mvr_std_rank,mvr_layer,z_dev,n_records
中央|政府_国务院|新华通讯社|党组成员,正厅,78.13625,21.733618795255897,1,-0.6986535895582924,3
中央|学校|中央党校|主任,正厅,77.215,28.902703593262714,1,-0.7140352022324558,3
中央|学校|四川大学|学员,副厅,77.2075,23.667476497294768,1,0.7627526947467971,5
省级|党委|纪律检查委员会|纪委副书记,正厅,76.915,10.260374018523894,1,-0.7190441398739744,15
地级市|党委|党委常委会/政治局 |常务副书记,正厅,74.07625,26.910507909318596,1,-0.7664412123068444,3
省级|政府_国务院|政府/国务院办公厅|党组成员,副厅,73.98625,31.143475415205355,1,0.6686987349476056,5
中央|学校|天津大学|学员,正厅,73.965,33.08857468976261,1,-0.7682986933489074,3
地级市|党委|党委常委会/政治局 |副书记,副厅,73.41875,9.147453112068948,1,0.6521288871599328,146
副省级市|党委|经济技术开发区管委会|主任,正厅,73.10875,16.491874467067102,1,-0.7825950362007419,4
中央|中央企业|中国长江三峡总公司|副主任,正厅,69.945,28.07729465244117,1,-0.8354184577452571,3
省级|法院_检察院|人民法院|副院长,正厅,69.42375,41.53178524862011,1,-0.8441214868973956,3
副省级市|党委|党委常委会/政治局 |区委书记,副厅,67.77,14.803280041936652,1,0.48719685598703905,4
省级|党委|统战部（党委）|副部长,正厅,67.22,23.73302761975393,1,-0.8809163079890511,3
地级市|党委|纪律检查委员会|纪委书记,副厅,66.97875,12.757578078832216,1,0.46409396248572454,12
省级|政府_国务院|水利部/厅/局|厅长,正厅,66.81375,20.184562441071154,1,-0.8876992443786076,4
副省级市|行业协会_人民团体|总工会|主席,正厅,65.24125,19.349303564663508,1,-0.9139544258495678,5
省级|共青团|青年联合会|副主席,正厅,64.845,42.838778869150765,1,-0.9205703976510735,3
地级市|党委|党委常委会/政治局 |市委副书记,副厅,64.14625,25.793988852783112,1,0.38139071339570946,27
地级市|政府_国务院|政府/国务院（综合）|常务副市长,副厅,63.96125,9.3897416597849,1,0.3759890890067766,22
副省级市|党委|宣传部（党委）|部长,正厅,61.08875,22.268831883093906,1,-0.9832864710375879,3
中央|政府_国务院|教育部/厅/局|司长,正厅,60.38875,34.17707745605964,1,-0.9949739922011313,3
地级市|党委|党委常委会/政治局 |正厅级副书记,正厅,58.10125,28.603950748760195,1,-1.0331671417177106,3
省级|政府_国务院|经济体制改革委员会|主任,正厅,57.73,27.163847297465058,1,-1.03936570204909,3
中央|学校|四川省委党校|学员,副厅,57.05125,38.43668330433181,1,0.17423111858771145,4
副省级市|党委|党委常委会/政治局 |秘书长,正厅,55.41875,18.62769170985768,1,-1.0779553924622896,3
省级|党委|宣传部（党委）|副部长,正厅,53.585,35.482534788258846,1,-1.1085725237960724,6
省级|政府_国务院|农业部/厅/局|厅长,正厅,52.48625,15.72799449826646,1,-1.1269177579081342,4
地级市|党委|政法委|政法委书记,副厅,51.86625,13.121579971081976,1,0.022839645849237727,10
省级|政府_国务院|水利部/厅/局|副厅长,副厅,51.43375,16.92632892677854,1,0.010211523967002534,3
省级|政府_国务院|发展改革/计划委员会|副主任,副厅,50.395,17.536789187305654,1,-0.020117867027614547,9
省级|党委|企业工作委员会|副书记,正厅,50.14125,36.47288442716725,1,-1.1660709538060048,4
省级|政府_国务院|信访局|局长,正厅,48.69875,19.144920956679346,1,-1.1901555956323067,3
地级市|党委|组织部 （党委）|部长,副厅,47.83,13.014361298196697,1,-0.09501065923092905,11
地级市|党委|党委常委会/政治局 |秘书长,副厅,47.2575,16.29696885159936,1,-0.1117264968669514,11
中央|学校|南洋理工大学|学员,副厅,44.80125,19.581732518791586,0,-0.18344400986866316,3
省级|政府_国务院|物价局（国家/地方）|局长,正厅,44.6775,21.174300313115424,0,-1.2572962306021627,3
省级|政府_国务院|民政部/厅/局|厅长,正厅,43.25875,17.999702731920333,0,-1.280984331531844,5
中央|学校|湖北省委党校|学员,副厅,42.875,21.200574874281124,0,-0.2396865989453238,3
中央|学校|东北大学|学员,副厅,42.48125,28.254285488001607,0,-0.25118329950285007,3
中央|共青团|共青团委|书记,正厅,41.97375,25.969608409398454,0,-1.3024392810963488,4
省级|行业协会_人民团体|科学技术协会|副主席,副厅,41.85375,16.257301772972667,0,-0.26950502547071753,4
省级|共青团|共青团委|团省委书记,正厅,41.1475,10.412168061935999,0,-1.3162347301840316,3
省级|党委|党委办公厅 /室|副主任,副厅,40.66875,25.581517223133996,0,-0.30410461952955853,6
地级市|党委|组织部 （党委）|组织部长,副厅,38.955,22.08513017847075,0,-0.35414264005136376,4
地级市|政府_国务院|政府/国务院（综合）|副市长（正厅级）,正厅,38.83125,31.466097206954277,0,-1.3549079028912565,3
中央|学校|国家行政学院|学员,副厅,38.7225,13.490107254947976,0,-0.36093116799961744,12
省级|政府_国务院|招商局|局长,正厅,38.71375,19.05719840211303,0,-1.3568697368008515,3
地级市|政府_国务院|政府/国务院（综合）|副区长,副厅,37.06625,15.918522573954542,0,-0.4092903052654028,9
省级|政府_国务院|劳动和社会保障部/厅/局|厅长,正厅,36.22625,21.206545238145225,0,-1.398402178078443,4
副省级市|政府_国务院|政府/国务院（综合）|区长,副厅,36.19125,15.021640171349466,0,-0.4348385287265724,9
中央|政府_国务院|水利部/厅/局|副部长,副部,35.85375,27.346386615739547,0,-3.03473757121758,4
中央|政府_国务院|发展改革/计划委员会|司长,正厅,34.8925,25.438621105515924,0,-1.4206710800096947,3
省级|政府_国务院|计划生育委员会|主任,正厅,34.1025,19.852317087685257,0,-1.4338612824656936,4
中央|中央企业|中国航天科技集团公司|副总经理,正厅,33.1675,20.578616176750085,0,-1.4494724714484266,3
省级|党委|纪律检查委员会|秘书长,副厅,32.40875,18.458241341945346,0,-0.5452798490029999,3
地级市|政府_国务院|政府/国务院（综合）|副州长,副厅,32.265,21.14674383918242,0,-0.5494770571430491,4
中央|学校|吉林大学|学员,副厅,31.3125,11.660074774631594,0,-0.5772881232536367,5
副省级市|党委|党委常委会/政治局 |常委,正厅,30.155,15.534670096271743,0,-1.499770553598676,11
省级|共青团|青年联合会|主席,正厅,29.155,10.138095235299382,0,-1.5164670124037383,9
中央|政府_国务院|技术监督局(质量技术监督局)|司长,正厅,28.77125,24.066863597849647,0,-1.522874278470181,4
省级|党委|党委政策研究室|副主任,副厅,28.665,22.730382200922175,0,-0.6545897479547184,3
地级市|政府_国务院|政府/国务院（综合）|副专员,副厅,27.77625,15.964059193623042,0,-0.6805394434988492,6
省级|党委|纪律检查委员会|常委,副厅,27.06875,22.082153958287194,0,-0.7011970070403092,3
地级市|政府_国务院|政府/国务院（综合）|副市长,副厅,24.45625,9.872466051473657,0,-0.7774767028029442,53
地级市|党委|党委常委会/政治局 |市委常委,副厅,24.08625,21.493401567399665,0,-0.7882799515808102,4
地级市|政府_国务院|政府/国务院（综合）|市委常委,副厅,23.9825,17.103426374560183,0,-0.7913092409340632,3
省级|政府_国务院|政府/国务院办公厅|副主任,副厅,23.7875,15.226205822528451,0,-0.7970028450196953,5
地级市|中央企业|中国石油天然气集团公司|董事,副厅,22.8825,22.114332315265614,0,-0.8234270075709622,3
省级|政府_国务院|经济体制改革与对外开放委员会办公室|主任,正厅,20.015,14.350340588292696,0,-1.6690726458820053,3
地级市|党委|党委常委会/政治局 |常委,副厅,19.8025,13.951290038917572,0,-0.9133567541542793,24
中央|政府_国务院|侨务办公室|司长,正厅,19.18875,16.10522037842077,0,-1.682868094969688,4
省级|政府_国务院|商务部/厅/局|副厅长,副厅,18.92,17.48288019749605,0,-0.9391239623879731,4
省级|政府_国务院|财政部/厅/局|党组书记,正厅,16.78,13.69421775787138,0,-1.7230856901163811,3
省级|政府_国务院|科学技术部/厅/局（科学技术委员会）|副厅长,副厅,15.94375,10.752701332107216,0,-1.0260244196180373,3
地级市|党委|党委常委会/政治局 |县委书记,正处,15.155,8.951730279672196,0,0.7071067811865475,3
地级市|党委|宣传部（党委）|部长,副厅,14.46625,11.12581956250864,0,-1.0691644198053265,3
省级|共青团|共青团委|书记,正厅,14.045,7.661134054433462,0,-1.768750504948226,18
省级|政府_国务院|经济贸易委员会|副主任,副厅,12.1575,7.229294139125896,0,-1.136575232280727,9
地级市|党委|党委常委会/政治局 |党委书记,正处,7.29375,6.570194893418311,0,-0.7071067811865476,3
省级|共青团|共青团委|副书记,副厅,5.51,5.5845680226853815,0,-1.3306687356614413,7
