position,true_level,spring_rank,z_dev,layer,n_records
省级|政府_国务院|旅游局|局长,正厅,-0.832946618934505,-0.427885912710601,1,4
地级市|党委|党委常委会/政治局 |秘书长,副厅,-0.8395391255470677,1.099360738937588,1,11
地级市|政府_国务院|政府/国务院（综合）|区长,正厅,-0.8406492974881882,-0.4502526841808207,1,40
省级|政府_国务院|司法部/厅/局|厅长,正厅,-0.8583820472434789,-0.501744429364128,1,3
副省级市|行业协会_人民团体|总工会|主席,正厅,-0.8598016428285119,-0.5058666019057023,1,5
副省级市|党委|党委常委会/政治局 |秘书长,正厅,-0.8664445155642637,-0.5251559459112712,1,3
省级|政府_国务院|教育部/厅/局|厅长,正厅,-0.8728283100436565,-0.5436929874401758,1,7
中央|政府_国务院|教育部/厅/局|司长,正厅,-0.8756448032743588,-0.5518714230323526,1,3
地级市|政府_国务院|政府/国务院（综合）|常务副专员,副厅,-0.8763673434603582,0.9596216970342973,1,4
地级市|党委|党委常委会/政治局 |常务副书记,正厅,-0.8840185031142117,-0.5761866828959031,1,3
地级市|党委|党委常委会/政治局 |副书记（正厅级）,正厅,-0.8885758586268093,-0.5894201741481215,1,23
中央|学校|天津大学|学员,正厅,-0.8941249270836359,-0.6055333671343583,1,3
省级|党委|党委常委会/政治局 |正厅级副秘书长,正厅,-0.9041165272976833,-0.6345466301248716,1,4
中央|学校|中央党校|主任,正厅,-0.9160174841301334,-0.6691042167998442,1,3
省级|党委|宣传部（党委）|副部长,正厅,-0.9171406934756311,-0.6723657532340693,1,6
中央|政府_国务院|新闻出版署/版权局|主任,正厅,-0.921631567103912,-0.6854061966908932,1,3
中央|中央企业|中国长江三峡总公司|副主任,正厅,-0.9267569345529482,-0.7002890613508338,1,3
省级|政府_国务院|外经贸部/厅/局|厅长,正厅,-0.9310322634911897,-0.7127036135946037,1,5
中央|学校|四川大学|学员,副厅,-0.9341094510619111,0.7405280984052456,1,5
地级市|政府_国务院|政府/国务院（综合）|行署专员,正厅,-0.941324462439148,-0.7425897447878808,1,14
中央|学校|东北大学|学员,副厅,-0.9525296016082804,0.6706356535651408,1,3
中央|学校|浙江省委党校|学员,副厅,-0.9542142192943872,0.6642436293302415,1,3
省级|共青团|青年联合会|副主席,正厅,-0.9690688145238536,-0.8231528344122288,1,3
地级市|党委|党委常委会/政治局 |常委,副厅,-0.9704437938671545,0.6026629900868185,1,24
中央|政府_国务院|新华通讯社|党组成员,正厅,-0.9797542972759151,-0.8541809695081755,1,3
省级|行业协会_人民团体|科学技术协会|副主席,副厅,-0.9923881154793515,0.5193986169768873,1,4
省级|政府_国务院|农业部/厅/局|厅长,正厅,-0.9957812505923174,-0.9007194820130803,1,4
中央|党委|组织部 （党委）|副局长,副厅,-1.0032083048340796,0.47834306285798295,1,3
省级|政府_国务院|信访局|局长,正厅,-1.0037823629254128,-0.9239528351660985,1,3
副省级市|党委|宣传部（党委）|部长,正厅,-1.006954305495458,-0.9331634122512524,1,3
省级|党委|企业工作委员会|副书记,正厅,-1.0075295497439094,-0.9348337865963586,1,4
省级|政府_国务院|水利部/厅/局|厅长,正厅,-1.0104107839657035,-0.9432002148384186,1,4
中央|学校|南洋理工大学|学员,副厅,-1.0164604441409306,0.4280598464865493,1,3
其他|政府_国务院|政府/国务院（综合）|市长,副厅,-1.0255750349538282,0.3934759252516529,1,4
地级市|党委|党委常委会/政治局 |市委副书记,副厅,-1.0284711373453737,0.3824871075358126,1,27
副省级市|党委|党委常委会/政治局 |区委书记,副厅,-1.0340097665152381,0.3614716259972619,1,4
副省级市|政府_国务院|政府/国务院（综合）|区长,副厅,-1.0451017400233684,0.3193848284635845,1,9
省级|政府_国务院|物价局（国家/地方）|局长,正厅,-1.0455412397902797,-1.0452108169421788,1,3
地级市|党委|组织部 （党委）|部长,副厅,-1.0466533978088715,0.31349730024219513,1,11
副省级市|党委|党委常委会/政治局 |常委,正厅,-1.05259878549005,-1.0657042739529108,1,11
地级市|政府_国务院|政府/国务院（综合）|常务副市长,副厅,-1.0744885976672285,0.20788089033196364,1,22
地级市|党委|党委常委会/政治局 |副书记,副厅,-1.0756391031676311,0.2035154731209204,1,146
省级|政府_国务院|劳动和社会保障部/厅/局|厅长,正厅,-1.0763290618158767,-1.1346114292763185,1,4
中央|学校|吉林大学|学员,副厅,-1.080904279509705,0.1835375665269724,1,5
省级|共青团|共青团委|团省委书记,正厅,-1.088435846673644,-1.169766692249523,1,3
地级市|党委|纪律检查委员会|纪委书记,副厅,-1.090994622165635,0.14525130411440207,1,12
省级|政府_国务院|民政部/厅/局|厅长,正厅,-1.0956726526823692,-1.1907806791429618,1,5
地级市|政府_国务院|政府/国务院（综合）|副市长（正厅级）,正厅,-1.0958581279287931,-1.191319255746053,1,3
省级|政府_国务院|招商局|局长,正厅,-1.1007326577479395,-1.2054737467753436,1,3
省级|政府_国务院|经济体制改革委员会|主任,正厅,-1.1109081276297967,-1.2350209241453216,1,3
地级市|党委|政法委|政法委书记,副厅,-1.1110778477596674,0.06904857528714155,1,10
省级|党委|纪律检查委员会|常委,副厅,-1.1133192319404612,0.06054398571675442,1,3
中央|学校|四川省委党校|学员,副厅,-1.117071291387081,0.04630736982973825,1,4
省级|党委|党委办公厅 /室|副主任,副厅,-1.1448349593236116,-0.05903762314022554,1,6
地级市|党委|党委常委会/政治局 |正厅级副书记,正厅,-1.1458995335108653,-1.3366277578342756,1,3
地级市|政府_国务院|政府/国务院（综合）|副市长,副厅,-1.1557512574998232,-0.10045784748738186,1,53
省级|政府_国务院|计划生育委员会|主任,正厅,-1.1614280858686423,-1.381719030880281,1,4
中央|学校|国家行政学院|学员,副厅,-1.1672624290893208,-0.14413522804616996,1,12
省级|政府_国务院|商务部/厅/局|副厅长,副厅,-1.175608904551458,-0.17580465302607026,1,4
省级|政府_国务院|经济贸易委员会|副主任,副厅,-1.2358359606773783,-0.4043270088866466,0,9
省级|政府_国务院|政府/国务院办公厅|副主任,副厅,-1.2487829850191732,-0.4534525131747074,0,5
中央|政府_国务院|技术监督局(质量技术监督局)|司长,正厅,-1.2674687007333958,-1.6896360993015511,0,4
省级|政府_国务院|发展改革/计划委员会|副主任,副厅,-1.28883093600287,-0.6054083399222235,0,9
中央|中央企业|中国航天科技集团公司|副总经理,正厅,-1.3062982471413893,-1.8023879926522857,0,3
省级|政府_国务院|水利部/厅/局|副厅长,副厅,-1.3163936676476558,-0.7099909108559616,0,3
地级市|政府_国务院|政府/国务院（综合）|副区长,副厅,-1.3165666779712335,-0.7106473720758082,0,9
省级|共青团|青年联合会|主席,正厅,-1.334605463215389,-1.8845855072535578,0,9
地级市|政府_国务院|政府/国务院（综合）|副州长,副厅,-1.3426665034238126,-0.8096791691389599,0,4
地级市|党委|组织部 （党委）|组织部长,副厅,-1.351519224437322,-0.8432694654595022,0,4
省级|共青团|共青团委|副书记,副厅,-1.358990666150461,-0.871618708669925,0,7
省级|政府_国务院|财政部/厅/局|党组书记,正厅,-1.3667209328979173,-1.9778412969170638,0,3
地级市|政府_国务院|政府/国务院（综合）|市委常委,副厅,-1.3689426207058975,-0.9093798785944659,0,3
地级市|党委|党委常委会/政治局 |市委常委,副厅,-1.3894140135622415,-0.9870554487484873,0,4
省级|党委|纪律检查委员会|秘书长,副厅,-1.396469334343413,-1.0138257847067058,0,3
中央|政府_国务院|水利部/厅/局|副部长,副部,-1.398898747593781,-3.507175325319653,0,4
地级市|中央企业|中国石油天然气集团公司|董事,副厅,-1.3988987475937817,-1.0230438218322868,0,3
中央|学校|湖北省委党校|学员,副厅,-1.4098236282272432,-1.064496611001235,0,3
中央|政府_国务院|发展改革/计划委员会|司长,正厅,-1.413477655011316,-2.1136118487995494,0,3
地级市|党委|党委常委会/政治局 |县委书记,正处,-1.4346618321144422,0.7071067811865477,0,3
中央|政府_国务院|侨务办公室|司长,正厅,-1.4466684017528058,-2.2099899907821015,0,4
省级|政府_国务院|经济体制改革与对外开放委员会办公室|主任,正厅,-1.4555260727699249,-2.235710589404714,0,3
地级市|政府_国务院|政府/国务院（综合）|副专员,副厅,-1.4592465798633578,-1.2520244443035082,0,6
地级市|党委|宣传部（党委）|部长,副厅,-1.467760751048215,-1.2843301650628929,0,3
省级|共青团|共青团委|书记,正厅,-1.4710144351923709,-2.2806851603070837,0,18
中央|共青团|共青团委|书记,正厅,-1.5604344995998514,-2.540340049384349,0,4
省级|党委|党委政策研究室|副主任,副厅,-1.6603050279303508,-2.0149099840163864,0,3
省级|政府_国务院|科学技术部/厅/局（科学技术委员会）|副厅长,副厅,-1.794643625434812,-2.5246372521156295,0,3
地级市|党委|党委常委会/政治局 |党委书记,正处,-2.240943186444512,-0.7071067811865474,0,3
